fips,county_name,region,rural_pct,population,rural_pop,rural_flag
06067009309,Sacramento CA,Capital Region,0,2424,0,0
06067009310,Sacramento CA,Capital Region,0,7303,0,0
06103000500,Tehama CA,Rural Areas,1,5858,5858,1
06107002903,Tulare CA,Central Valley Region,0,5157,0,0
06107001400,Tulare CA,Rural Areas,1,5562,5562,1
06107001601,Tulare CA,Rural Areas,1,5059,5059,1
06107001602,Tulare CA,Rural Areas,0.9913674033149171,5792,5742,1
06107000202,Tulare CA,Rural Areas,1,2381,2381,1
06097151305,Sonoma CA,Bay Area Region,0,5533,0,0
06097152904,Sonoma CA,Bay Area Region,0,5366,0,0
06113011204,Yolo CA,Capital Region,0,5707,0,0
06113010608,Yolo CA,Capital Region,0,5675,0,0
06113010605,Yolo CA,Capital Region,0,3627,0,0
06095980000,Solano CA,Bay Area Region,0,4,0,0
06095252314,Solano CA,Bay Area Region,0,4599,0,0
06095252502,Solano CA,Bay Area Region,0,1896,0,0
06095253402,Solano CA,Rural Areas,1,8381,8381,1
06095253000,Solano CA,Bay Area Region,0,6640,0,0
06015000101,Del Norte CA,Rural Areas,1,3687,3687,1
06097150603,Sonoma CA,Bay Area Region,0,7277,0,0
06097152300,Sonoma CA,Bay Area Region,0,4153,0,0
06097153002,Sonoma CA,Bay Area Region,0,6578,0,0
06097153006,Sonoma CA,Bay Area Region,0,7343,0,0
06097153102,Sonoma CA,Bay Area Region,0,5566,0,0
06097151800,Sonoma CA,Bay Area Region,0,5056,0,0
06097152502,Sonoma CA,Bay Area Region,0,3498,0,0
06097153502,Sonoma CA,Rural Areas,1,3720,3720,1
06097150701,Sonoma CA,Bay Area Region,0,4744,0,0
06097150902,Sonoma CA,Bay Area Region,0,3406,0,0
06097151000,Sonoma CA,Bay Area Region,0.19976183387913068,3359,671,0
06097151308,Sonoma CA,Bay Area Region,0,4870,0,0
06097153705,Sonoma CA,Rural Areas,1,3382,3382,1
06095253201,Solano CA,Bay Area Region,0,4821,0,0
06095253101,Solano CA,Bay Area Region,0,5302,0,0
06095253107,Solano CA,Bay Area Region,0,5999,0,0
06095252705,Solano CA,Bay Area Region,0,6144,0,0
06095250200,Solano CA,Bay Area Region,0,4280,0,0
06095250400,Solano CA,Bay Area Region,0,3372,0,0
06095251804,Solano CA,Bay Area Region,0.02540734603700635,3621,92,0
06095251803,Solano CA,Bay Area Region,0,5526,0,0
06095252107,Solano CA,Bay Area Region,0,3535,0,0
06095252102,Solano CA,Bay Area Region,0,3992,0,0
06095251600,Solano CA,Bay Area Region,0,2694,0,0
06095251702,Solano CA,Bay Area Region,0,2819,0,0
06095253404,Solano CA,Rural Areas,1,5815,5815,1
06095252703,Solano CA,Bay Area Region,0,4263,0,0
06073019905,San Diego CA,San Diego Region,0,4326,0,0
06073019903,San Diego CA,San Diego Region,0,4718,0,0
06073019804,San Diego CA,San Diego Region,0,4567,0,0
06073019701,San Diego CA,San Diego Region,0,7022,0,0
06073019503,San Diego CA,San Diego Region,0,5032,0,0
06073019404,San Diego CA,San Diego Region,0,3697,0,0
06073019303,San Diego CA,San Diego Region,0.0017445482866043614,8025,14,0
06073018516,San Diego CA,San Diego Region,0,3940,0,0
06073018512,San Diego CA,San Diego Region,0,3647,0,0
06073018511,San Diego CA,San Diego Region,0,4959,0,0
06107003501,Tulare CA,Central Valley Region,0.08778625954198473,2882,252.99999999999997,0
06059032058,Orange CA,Orange County Region,0,7758,0,0
06059032059,Orange CA,Orange County Region,0,10060,0,0
06073018504,San Diego CA,San Diego Region,0,6797,0,0
06073017801,San Diego CA,San Diego Region,0,7000,0,0
06073017501,San Diego CA,San Diego Region,0,2755,0,0
06073017306,San Diego CA,San Diego Region,0,2855,0,0
06073017108,San Diego CA,San Diego Region,0,4717,0,0
06073017047,San Diego CA,San Diego Region,0,3996,0,0
06073017044,San Diego CA,San Diego Region,0,5638,0,0
06073017039,San Diego CA,San Diego Region,0,6915,0,0
06073017031,San Diego CA,San Diego Region,0,4003,0,0
06073017021,San Diego CA,San Diego Region,0,3182,0,0
06073017009,San Diego CA,San Diego Region,0,4482,0,0
06073016901,San Diego CA,San Diego Region,0.0044339753360121935,7217,32,0
06073016810,San Diego CA,San Diego Region,0,2733,0,0
06073016809,San Diego CA,San Diego Region,0,6056,0,0
06073016616,San Diego CA,San Diego Region,0,4452,0,0
06073016614,San Diego CA,San Diego Region,0,4115,0,0
06073016609,San Diego CA,San Diego Region,0,5470,0,0
06073016606,San Diego CA,San Diego Region,0,3576,0,0
06073016401,San Diego CA,San Diego Region,0,5311,0,0
06073014804,San Diego CA,San Diego Region,0,4588,0,0
06073009705,San Diego CA,San Diego Region,0,3847,0,0
06073009703,San Diego CA,San Diego Region,0,3590,0,0
06073009509,San Diego CA,San Diego Region,0,5314,0,0
06065043813,Riverside CA,Rural Areas,0.9445843828715366,4764,4500,1
06073009505,San Diego CA,San Diego Region,0,6559,0,0
06073009400,San Diego CA,San Diego Region,0,8035,0,0
06073008360,San Diego CA,San Diego Region,0,6159,0,0
06073008358,San Diego CA,San Diego Region,0,6856,0,0
06073008355,San Diego CA,San Diego Region,0,3366,0,0
06073008349,San Diego CA,San Diego Region,0,3526,0,0
06073008347,San Diego CA,San Diego Region,0,6598,0,0
06073008337,San Diego CA,San Diego Region,0,4358,0,0
06073008324,San Diego CA,San Diego Region,0,6745,0,0
06065044404,Riverside CA,Rural Areas,1,2071,2071,1
06073008311,San Diego CA,San Diego Region,0,2849,0,0
06073008305,San Diego CA,San Diego Region,0,14126,0,0
06073008303,San Diego CA,San Diego Region,0,3531,0,0
06073007501,San Diego CA,San Diego Region,0,3993,0,0
06065041913,Riverside CA,Inland Empire Region,0,5564,0,0
06065048800,Riverside CA,Inland Empire Region,0,4556,0,0
06065941200,Riverside CA,Inland Empire Region,0,2845,0,0
06065040102,Riverside CA,Inland Empire Region,0,5788,0,0
06065040609,Riverside CA,Inland Empire Region,0,16631,0,0
06065040815,Riverside CA,Inland Empire Region,0,3651,0,0
06065041803,Riverside CA,Inland Empire Region,0,5998,0,0
06065042621,Riverside CA,Inland Empire Region,0,8004,0,0
06065042624,Riverside CA,Inland Empire Region,0.006125574272588055,4571,28,0
06073020801,San Diego CA,Rural Areas,0.8173748819641171,5295,4328,1
06065042731,Riverside CA,Inland Empire Region,0,7691,0,0
06065042732,Riverside CA,Inland Empire Region,0,6259,0,0
06065042737,Riverside CA,Rural Areas,0.5514261019878998,3471,1914,1
06065043227,Riverside CA,Inland Empire Region,0,8221,0,0
06073020403,San Diego CA,San Diego Region,0,4220,0,0
06073020211,San Diego CA,San Diego Region,0,6918,0,0
06073020208,San Diego CA,San Diego Region,0,2615,0,0
06073020108,San Diego CA,San Diego Region,0,5901,0,0
06073020107,San Diego CA,San Diego Region,0,4248,0,0
06073020023,San Diego CA,San Diego Region,0,4734,0,0
06073020019,San Diego CA,San Diego Region,0,6728,0,0
06107001200,Tulare CA,Central Valley Region,0,1276,0,0
06107002002,Tulare CA,Central Valley Region,0,4834,0,0
06107002302,Tulare CA,Central Valley Region,0,5244,0,0
06107002202,Tulare CA,Central Valley Region,0,5992,0,0
06107004500,Tulare CA,Rural Areas,1,6439,6439,1
06107001501,Tulare CA,Rural Areas,1,5257,5257,1
06107002500,Tulare CA,Rural Areas,1,4183,4183,1
06107002800,Tulare CA,Rural Areas,1,3607,3607,1
06107003601,Tulare CA,Central Valley Region,0,7894,0,0
06107002100,Tulare CA,Rural Areas,0.6939271255060728,2470,1713.9999999999998,1
06073002902,San Diego CA,San Diego Region,0,6540,0,0
06073014803,San Diego CA,San Diego Region,0,5048,0,0
06073000400,San Diego CA,San Diego Region,0,3794,0,0
06073004400,San Diego CA,San Diego Region,0,3750,0,0
06073004800,San Diego CA,San Diego Region,0,3384,0,0
06073005000,San Diego CA,San Diego Region,0,2312,0,0
06073003114,San Diego CA,San Diego Region,0,3133,0,0
06073012600,San Diego CA,San Diego Region,0,5143,0,0
06073010112,San Diego CA,San Diego Region,0,5204,0,0
06107003100,Tulare CA,Rural Areas,0.7542960506481761,3317,2502,1
06107002006,Tulare CA,Central Valley Region,0.004806591897459373,4369,21,0
06073015704,San Diego CA,San Diego Region,0,4559,0,0
06073006900,San Diego CA,San Diego Region,0,5427,0,0
06073012200,San Diego CA,San Diego Region,0,3513,0,0
06073013416,San Diego CA,San Diego Region,0,3930,0,0
06073001600,San Diego CA,San Diego Region,0,5244,0,0
06073003800,San Diego CA,San Diego Region,0,7014,0,0
06073003001,San Diego CA,San Diego Region,0,4567,0,0
06073002001,San Diego CA,San Diego Region,0,3459,0,0
06073002702,San Diego CA,San Diego Region,0,5695,0,0
06073015801,San Diego CA,San Diego Region,0,4010,0,0
06073015302,San Diego CA,San Diego Region,0,4591,0,0
06073013605,San Diego CA,San Diego Region,0,5804,0,0
06073013702,San Diego CA,San Diego Region,0,5530,0,0
06073004000,San Diego CA,San Diego Region,0,4521,0,0
06073003301,San Diego CA,San Diego Region,0,3394,0,0
06073002803,San Diego CA,San Diego Region,0,5495,0,0
06073007100,San Diego CA,San Diego Region,0,4646,0,0
06073003111,San Diego CA,San Diego Region,0,6139,0,0
06073014001,San Diego CA,San Diego Region,0,4941,0,0
06073006802,San Diego CA,San Diego Region,0,5704,0,0
06073003202,San Diego CA,San Diego Region,0,4755,0,0
06073012003,San Diego CA,San Diego Region,0,3372,0,0
06073013505,San Diego CA,San Diego Region,0,5060,0,0
06073014601,San Diego CA,San Diego Region,0,4779,0,0
06073011802,San Diego CA,San Diego Region,0,6636,0,0
06073003207,San Diego CA,San Diego Region,0,6024,0,0
06073003212,San Diego CA,San Diego Region,0,4231,0,0
06073013801,San Diego CA,San Diego Region,0,5178,0,0
06073012303,San Diego CA,San Diego Region,0,3669,0,0
06073010502,San Diego CA,San Diego Region,0,5766,0,0
06073014200,San Diego CA,San Diego Region,0,7130,0,0
06073010003,San Diego CA,San Diego Region,0,5806,0,0
06073010012,San Diego CA,San Diego Region,0,4567,0,0
06073002905,San Diego CA,San Diego Region,0,4335,0,0
06073008502,San Diego CA,San Diego Region,0,6218,0,0
06073009000,San Diego CA,San Diego Region,0,3746,0,0
06073001700,San Diego CA,San Diego Region,0,4521,0,0
06073002402,San Diego CA,San Diego Region,0,4735,0,0
06073004200,San Diego CA,San Diego Region,0,5818,0,0
06073003403,San Diego CA,San Diego Region,0,4054,0,0
06073003902,San Diego CA,San Diego Region,0,4673,0,0
06073013303,San Diego CA,San Diego Region,0,5130,0,0
06073013906,San Diego CA,San Diego Region,0,4965,0,0
06073013908,San Diego CA,San Diego Region,0,3972,0,0
06073020904,San Diego CA,Rural Areas,1,3266,3266,1
06073020805,San Diego CA,Rural Areas,1,3674,3674,1
06073003107,San Diego CA,San Diego Region,0,5870,0,0
06073014102,San Diego CA,San Diego Region,0,3827,0,0
06073002502,San Diego CA,San Diego Region,0,5929,0,0
06073015602,San Diego CA,San Diego Region,0,2472,0,0
06073010109,San Diego CA,San Diego Region,0,4597,0,0
06073013504,San Diego CA,San Diego Region,0,3847,0,0
06031000500,Kings CA,Rural Areas,1,5572,5572,1
06031000701,Kings CA,Central Valley Region,0,5522,0,0
06031001001,Kings CA,Central Valley Region,0.009038762384842691,5753,52,0
06031001100,Kings CA,Central Valley Region,0.026217834601068135,6179,162,0
06031000402,Kings CA,Rural Areas,1,6299,6299,1
06083002012,Santa Barbara CA,Central Coast Region,0,3209,0,0
06083002011,Santa Barbara CA,Central Coast Region,0,5953,0,0
06083002802,Santa Barbara CA,Central Coast Region,0,7574,0,0
06083002706,Santa Barbara CA,Central Coast Region,0,6222,0,0
06083002708,Santa Barbara CA,Central Coast Region,0,2665,0,0
06083000101,Santa Barbara CA,Central Coast Region,0,5922,0,0
06083000103,Santa Barbara CA,Central Coast Region,0.10181190681622088,3477,354,0
06083003001,Santa Barbara CA,Central Coast Region,0,6243,0,0
06083000700,Santa Barbara CA,Central Coast Region,0.007037943696450428,6536,46,0
06083000801,Santa Barbara CA,Central Coast Region,0,4021,0,0
06083000900,Santa Barbara CA,Central Coast Region,0,3497,0,0
06083002103,Santa Barbara CA,Central Coast Region,0,5044,0,0
06083002205,Santa Barbara CA,Central Coast Region,0,5395,0,0
06083002303,Santa Barbara CA,Central Coast Region,0,6535,0,0
06045010500,Mendocino CA,Rural Areas,0.9974613431802446,4333,4322,1
06045011600,Mendocino CA,Rural Areas,1,6298,6298,1
06045011700,Mendocino CA,Rural Areas,1,4236,4236,1
06037901008,Los Angeles CA,Los Angeles Region,0,3093,0,0
06037650502,Los Angeles CA,Los Angeles Region,0,4260,0,0
06037920116,Los Angeles CA,Rural Areas,1,5057,5057,1
06037920119,Los Angeles CA,Rural Areas,1,1833,1833,1
06037980002,Los Angeles CA,Los Angeles Region,0,9,0,0
06037980003,Los Angeles CA,Los Angeles Region,0,0,0,0
06037980008,Los Angeles CA,Los Angeles Region,0,465,0,0
06037980015,Los Angeles CA,Los Angeles Region,0,1267,0,0
06101050702,Sutter CA,Rural Areas,1,6616,6616,1
06101050403,Sutter CA,Rural Areas,0,3970,0,1
06037262704,Los Angeles CA,Los Angeles Region,0,3651,0,0
06089011801,Shasta CA,Rural Areas,1,2482,2482,1
06055200302,Napa CA,Bay Area Region,0,2721,0,0
06055200706,Napa CA,Bay Area Region,0,3238,0,0
06037621204,Los Angeles CA,Los Angeles Region,0,3110,0,0
06037621326,Los Angeles CA,Los Angeles Region,0,3348,0,0
06037980026,Los Angeles CA,Los Angeles Region,0,11,0,0
06037651402,Los Angeles CA,Los Angeles Region,0,6012,0,0
06037670326,Los Angeles CA,Los Angeles Region,0,3702,0,0
06037577604,Los Angeles CA,Los Angeles Region,0,1300,0,0
06037115103,Los Angeles CA,Los Angeles Region,0,2345,0,0
06037543905,Los Angeles CA,Los Angeles Region,0,4344,0,0
06037544001,Los Angeles CA,Los Angeles Region,0,4689,0,0
06037207502,Los Angeles CA,Los Angeles Region,0,4113,0,0
06037275101,Los Angeles CA,Los Angeles Region,0,1186,0,0
06037102107,Los Angeles CA,Los Angeles Region,0,3984,0,0
06037108202,Los Angeles CA,Los Angeles Region,0,8701,0,0
06055201003,Napa CA,Bay Area Region,0.09307875894988067,5447,507,0
06055201200,Napa CA,Bay Area Region,0.14617021276595746,4700,687,0
06055201005,Napa CA,Bay Area Region,0,2602,0,0
06053010504,Monterey CA,Central Coast Region,0.018188567186340016,5388,98,0
06053010607,Monterey CA,Central Coast Region,0,4380,0,0
06053010101,Monterey CA,Rural Areas,1,4410,4410,1
06037800406,Los Angeles CA,Los Angeles Region,0,1673,0,0
06037800410,Los Angeles CA,Los Angeles Region,0,3847,0,0
06037901010,Los Angeles CA,Los Angeles Region,0,6185,0,0
06037910002,Los Angeles CA,Rural Areas,0.999480317006626,7697,7693,1
06055201006,Napa CA,Bay Area Region,0,3422,0,0
06055201402,Napa CA,Rural Areas,1,2762,2762,1
06085503123,Santa Clara CA,Bay Area Region,0,3889,0,0
06085512038,Santa Clara CA,Bay Area Region,0,3086,0,0
06085511705,Santa Clara CA,Bay Area Region,0,1716,0,0
06053000103,Monterey CA,Central Coast Region,0,4354,0,0
06085506203,Santa Clara CA,Bay Area Region,0,7138,0,0
06085512039,Santa Clara CA,Bay Area Region,0,5097,0,0
06085511608,Santa Clara CA,Bay Area Region,0,3705,0,0
06085512311,Santa Clara CA,Bay Area Region,0.021586223623575068,4123,89,0
06005000301,Amador CA,Rural Areas,1,5726,5726,1
06037911001,Los Angeles CA,Rural Areas,1,3958,3958,1
06037700102,Los Angeles CA,Los Angeles Region,0,4448,0,0
06037980010,Los Angeles CA,Los Angeles Region,0,144,0,0
06089010702,Shasta CA,Rural Areas,0.010452961672473868,3731,39,1
06089010805,Shasta CA,Rural Areas,0.11252992817238627,5012,564,1
06085502301,Santa Clara CA,Bay Area Region,0,3338,0,0
06053014000,Monterey CA,Central Coast Region,0,2572,0,0
06085503903,Santa Clara CA,Bay Area Region,0,3289,0,0
06053011502,Monterey CA,Rural Areas,0.9599728629579376,1474,1415,1
06089011001,Shasta CA,Rural Areas,0.8458781362007168,1674,1416,1
06089010704,Shasta CA,Rural Areas,0,4623,0,1
06089010807,Shasta CA,Rural Areas,0.05982354207015279,4647,278,1
06089010603,Shasta CA,Rural Areas,0.9944812362030905,906,901,1
06089012101,Shasta CA,Rural Areas,1,4915,4915,1
06019002906,Fresno CA,Central Valley Region,0,5491,0,0
06019004902,Fresno CA,Central Valley Region,0,1905,0,0
06019005524,Fresno CA,Central Valley Region,0,4727,0,0
06075032602,San Francisco CA,Bay Area Region,0,4289,0,0
06075033203,San Francisco CA,Bay Area Region,0,4003,0,0
06075047801,San Francisco CA,Bay Area Region,0,4140,0,0
06075980300,San Francisco CA,Bay Area Region,0,284,0,0
06075980900,San Francisco CA,Bay Area Region,0,1248,0,0
06075980200,San Francisco CA,Bay Area Region,0,79,0,0
06019005906,Fresno CA,Central Valley Region,0.3386416861826698,2135,723.0000000000001,0
06075012901,San Francisco CA,Bay Area Region,0,2853,0,0
06075013102,San Francisco CA,Bay Area Region,0,2938,0,0
06019008501,Fresno CA,Rural Areas,1,3880,3880,1
06075020401,San Francisco CA,Bay Area Region,0,3235,0,0
06075031201,San Francisco CA,Bay Area Region,0,6064,0,0
06037269907,Los Angeles CA,Los Angeles Region,0,2671,0,0
06037272202,Los Angeles CA,Los Angeles Region,0,3159,0,0
06037275603,Los Angeles CA,Los Angeles Region,0,2731,0,0
06037293306,Los Angeles CA,Los Angeles Region,0,2571,0,0
06037294701,Los Angeles CA,Los Angeles Region,0,3110,0,0
06037296401,Los Angeles CA,Los Angeles Region,0,3176,0,0
06037406702,Los Angeles CA,Los Angeles Region,0,7040,0,0
06037302506,Los Angeles CA,Los Angeles Region,0,3410,0,0
06037573003,Los Angeles CA,Los Angeles Region,0,1790,0,0
06037576001,Los Angeles CA,Los Angeles Region,0,5921,0,0
06037400501,Los Angeles CA,Los Angeles Region,0,2051,0,0
06037531504,Los Angeles CA,Los Angeles Region,0,4033,0,0
06037218701,Los Angeles CA,Los Angeles Region,0,2455,0,0
06037222001,Los Angeles CA,Los Angeles Region,0,3218,0,0
06037301206,Los Angeles CA,Los Angeles Region,0,5275,0,0
06037301801,Los Angeles CA,Los Angeles Region,0,6139,0,0
06037240402,Los Angeles CA,Los Angeles Region,0,3856,0,0
06037261200,Los Angeles CA,Los Angeles Region,0,4329,0,0
06037269602,Los Angeles CA,Los Angeles Region,0,2964,0,0
06037271902,Los Angeles CA,Los Angeles Region,0,4044,0,0
06037273502,Los Angeles CA,Los Angeles Region,0,2680,0,0
06037273902,Los Angeles CA,Los Angeles Region,0,4278,0,0
06037106645,Los Angeles CA,Los Angeles Region,0,3501,0,0
06037408724,Los Angeles CA,Los Angeles Region,0,5486,0,0
06037533806,Los Angeles CA,Los Angeles Region,0,3941,0,0
06037536104,Los Angeles CA,Los Angeles Region,0,4127,0,0
06037141101,Los Angeles CA,Los Angeles Region,0,4903,0,0
06037189903,Los Angeles CA,Los Angeles Region,0,2228,0,0
06037550201,Los Angeles CA,Los Angeles Region,0,2853,0,0
06037551402,Los Angeles CA,Los Angeles Region,0,4567,0,0
06037604001,Los Angeles CA,Los Angeles Region,0,4241,0,0
06037650604,Los Angeles CA,Los Angeles Region,0,5647,0,0
06037700802,Los Angeles CA,Los Angeles Region,0,3892,0,0
06037183702,Los Angeles CA,Los Angeles Region,0,2669,0,0
06037402304,Los Angeles CA,Los Angeles Region,0,3925,0,0
06037402903,Los Angeles CA,Los Angeles Region,0,4324,0,0
06037402904,Los Angeles CA,Los Angeles Region,0,3606,0,0
06037461901,Los Angeles CA,Los Angeles Region,0,4609,0,0
06037462002,Los Angeles CA,Los Angeles Region,0,3801,0,0
06037462202,Los Angeles CA,Los Angeles Region,0,3348,0,0
06037108101,Los Angeles CA,Los Angeles Region,0,2324,0,0
06037113102,Los Angeles CA,Los Angeles Region,0,2971,0,0
06037115403,Los Angeles CA,Los Angeles Region,0,3245,0,0
06037188201,Los Angeles CA,Los Angeles Region,0,3378,0,0
06037189102,Los Angeles CA,Los Angeles Region,0,3316,0,0
06037406701,Los Angeles CA,Los Angeles Region,0,3112,0,0
06037407801,Los Angeles CA,Los Angeles Region,0,4789,0,0
06037500404,Los Angeles CA,Los Angeles Region,0,4767,0,0
06073008006,San Diego CA,San Diego Region,0,3885,0,0
06073017109,San Diego CA,San Diego Region,0,6845,0,0
06073002712,San Diego CA,San Diego Region,0,4952,0,0
06073020029,San Diego CA,San Diego Region,0,6854,0,0
06037128102,Los Angeles CA,Los Angeles Region,0,4874,0,0
06037128802,Los Angeles CA,Los Angeles Region,0,4673,0,0
06073020308,San Diego CA,San Diego Region,0,5981,0,0
06073021800,San Diego CA,San Diego Region,0,1980,0,0
06073021900,San Diego CA,San Diego Region,0,2625,0,0
06073007907,San Diego CA,San Diego Region,0,3039,0,0
06073008361,San Diego CA,San Diego Region,0,2616,0,0
06073013420,San Diego CA,San Diego Region,0,3608,0,0
06073014806,San Diego CA,San Diego Region,0,2677,0,0
06073008346,San Diego CA,San Diego Region,0,4831,0,0
