"GEO_ID","NAME","H062001","H062002","H062003","H062004","H062005","H062006","H062007","H062008","H062009","H062010","H062011","H062012","H062013","H062014","H062015","H062016","H062017","H062018","H062019","H062020","H062021","H062022","H062023","H062024",
"1400000US06001430900","Census Tract 4309, Alameda County, California","1513","1492","0","7","0","0","7","0","0","11","20","18","14","15","71","128","179","245","278","307","160","32","0","21",
"1400000US06001431000","Census Tract 4310, Alameda County, California","708","701","0","0","0","14","0","15","20","20","55","32","13","20","36","46","44","65","88","121","112","0","0","7",
"1400000US06001431100","Census Tract 4311, Alameda County, California","837","813","0","6","0","7","0","0","0","0","0","0","19","31","7","88","26","142","119","259","63","39","7","24",
"1400000US06001431200","Census Tract 4312, Alameda County, California","1182","1156","0","0","0","0","0","0","0","0","0","16","30","24","4","54","63","82","132","355","156","175","65","26",
"1400000US06001432100","Census Tract 4321, Alameda County, California","378","359","0","0","0","0","0","0","0","0","0","0","0","42","0","14","32","94","26","80","30","30","11","19",
"1400000US06001432200","Census Tract 4322, Alameda County, California","810","804","0","0","0","0","0","8","15","16","23","11","21","48","80","87","80","89","161","78","17","29","41","6",
"1400000US06001432300","Census Tract 4323, Alameda County, California","559","540","0","0","0","7","0","0","10","0","24","28","35","49","84","53","33","60","59","87","7","0","4","19",
"1400000US06001432400","Census Tract 4324, Alameda County, California","887","855","0","7","0","0","0","14","11","15","6","13","32","35","49","35","73","180","160","112","59","44","10","32",
"1400000US06001432500","Census Tract 4325, Alameda County, California","1084","1036","0","17","0","0","0","0","0","0","37","36","0","26","111","84","32","182","248","224","28","11","0","48",
"1400000US06001432600","Census Tract 4326, Alameda County, California","1897","1851","0","21","0","11","26","18","7","19","0","85","66","58","162","257","278","237","256","263","39","48","0","46",
"1400000US06001432700","Census Tract 4327, Alameda County, California","228","211","0","0","0","0","3","6","0","5","5","10","13","15","20","0","6","46","41","35","6","0","0","17",
"1400000US06001432800","Census Tract 4328, Alameda County, California","268","243","0","0","0","0","0","6","6","7","0","5","0","17","14","8","12","44","29","23","59","13","0","25",
"1400000US06001433000","Census Tract 4330, Alameda County, California","233","224","0","0","0","0","0","0","0","0","0","0","0","8","17","16","24","23","28","52","40","16","0","9",
"1400000US06001433101","Census Tract 4331.01, Alameda County, California","2308","2254","0","0","0","30","0","9","0","21","21","83","94","101","171","180","288","432","269","489","66","0","0","54",
"1400000US06001433102","Census Tract 4331.02, Alameda County, California","408","398","0","0","0","0","0","0","0","0","0","29","15","0","48","21","0","19","113","61","74","18","0","10",
"1400000US06001433200","Census Tract 4332, Alameda County, California","1512","1497","18","14","9","0","9","46","13","17","22","51","39","43","38","33","26","178","542","256","97","37","9","15",
"1400000US06001433300","Census Tract 4333, Alameda County, California","364","334","0","9","0","10","0","0","0","0","0","0","11","7","0","6","45","36","34","142","20","14","0","30",
"1400000US06001433400","Census Tract 4334, Alameda County, California","269","262","0","0","0","0","0","0","0","0","0","0","8","7","7","0","9","21","48","47","70","28","17","7",
"1400000US06001433500","Census Tract 4335, Alameda County, California","183","183","0","0","0","0","0","6","0","0","0","8","0","18","0","0","12","8","17","57","24","33","0","0",
"1400000US06001433600","Census Tract 4336, Alameda County, California","818","807","0","0","9","27","0","9","26","9","19","10","29","52","53","66","49","72","74","191","72","40","0","11",
"1400000US06001433700","Census Tract 4337, Alameda County, California","567","562","0","0","0","0","6","0","19","5","0","13","4","30","40","39","82","132","63","53","66","10","0","5",
"1400000US06001433800","Census Tract 4338, Alameda County, California","1250","1222","0","10","32","16","25","0","0","23","36","8","17","23","27","49","81","296","257","258","64","0","0","28",
"1400000US06001433900","Census Tract 4339, Alameda County, California","1877","1858","0","0","0","8","19","18","13","31","82","52","113","164","157","235","223","344","111","243","37","8","0","19",
"1400000US06001434000","Census Tract 4340, Alameda County, California","948","943","10","20","22","32","18","7","18","15","13","25","58","68","86","85","104","79","87","162","23","5","6","5",
"1400000US06001435101","Census Tract 4351.01, Alameda County, California","1743","1735","24","0","12","22","9","11","0","0","0","0","0","27","0","39","90","169","305","720","234","66","7","8",
"1400000US06001435102","Census Tract 4351.02, Alameda County, California","537","527","0","0","0","0","0","0","10","0","0","16","0","25","0","7","0","41","25","147","182","74","0","10",
"1400000US06001435200","Census Tract 4352, Alameda County, California","281","265","0","0","0","0","0","0","0","9","0","0","10","21","14","0","13","29","42","43","46","28","10","16",
"1400000US06001435300","Census Tract 4353, Alameda County, California","991","959","0","0","20","0","0","0","0","0","0","24","34","14","54","89","58","152","128","296","74","7","9","32",
"1400000US06001435400","Census Tract 4354, Alameda County, California","1439","1418","0","0","0","25","10","37","41","23","22","60","34","92","69","100","89","164","179","199","99","137","38","21",
"1400000US06001435500","Census Tract 4355, Alameda County, California","962","940","0","0","21","13","8","27","0","14","78","28","32","42","46","61","80","147","84","147","33","77","2","22",
"1400000US06001435600","Census Tract 4356, Alameda County, California","2114","2093","8","0","15","28","31","18","17","46","0","36","73","80","165","243","112","450","323","280","116","14","38","21",
"1400000US06001435700","Census Tract 4357, Alameda County, California","456","431","0","0","11","0","0","0","6","5","4","2","0","56","42","29","7","70","78","79","33","9","0","25",
"1400000US06001435800","Census Tract 4358, Alameda County, California","306","293","0","0","0","0","0","0","0","0","0","13","6","7","19","0","6","54","24","118","31","15","0","13",
"1400000US06001435900","Census Tract 4359, Alameda County, California","200","193","0","0","0","0","0","0","0","0","0","6","9","0","0","4","12","17","5","46","51","23","20","7",
"1400000US06001436000","Census Tract 4360, Alameda County, California","215","200","0","0","0","0","0","0","0","0","0","0","5","15","0","0","0","10","14","76","40","40","0","15",
"1400000US06001436100","Census Tract 4361, Alameda County, California","628","577","0","7","41","24","53","44","13","6","12","7","33","40","30","6","6","94","33","63","45","20","0","51",
"1400000US06001436200","Census Tract 4362, Alameda County, California","869","863","0","7","6","19","12","5","0","14","12","0","19","6","29","63","75","134","202","192","56","12","0","6",
"1400000US06001436300","Census Tract 4363, Alameda County, California","1380","1366","0","0","8","0","0","16","20","20","5","36","66","81","138","106","136","290","119","188","82","50","5","14",
"1400000US06001436401","Census Tract 4364.01, Alameda County, California","1323","1292","0","0","0","16","0","0","0","36","11","8","10","59","55","99","144","152","282","256","67","69","28","31",
"1400000US06001436402","Census Tract 4364.02, Alameda County, California","60","53","0","0","0","0","0","0","0","0","5","0","0","0","0","4","0","6","9","4","3","22","0","7",
"1400000US06001436500","Census Tract 4365, Alameda County, California","1314","1306","0","0","0","6","0","0","0","8","22","7","43","29","75","73","90","160","221","322","217","33","0","8",
"1400000US06001436601","Census Tract 4366.01, Alameda County, California","1150","1128","0","0","9","0","0","7","11","30","9","32","54","46","64","66","109","173","236","224","40","18","0","22",
"1400000US06001436602","Census Tract 4366.02, Alameda County, California","1257","1257","14","0","15","26","0","15","6","21","7","15","37","76","38","52","164","310","214","217","21","9","0","0",
"1400000US06001436700","Census Tract 4367, Alameda County, California","251","231","0","0","6","6","0","0","0","0","10","6","8","16","21","7","0","54","32","20","26","13","6","20",
"1400000US06001436800","Census Tract 4368, Alameda County, California","665","658","0","0","0","0","0","0","0","0","0","0","0","20","56","44","90","190","84","98","47","29","0","7",
"1400000US06001436900","Census Tract 4369, Alameda County, California","1023","1001","0","0","33","17","0","10","10","0","0","7","9","38","93","134","112","269","115","107","47","0","0","22",
"1400000US06001437000","Census Tract 4370, Alameda County, California","214","214","0","0","0","0","0","0","5","0","6","0","0","7","0","0","0","18","38","100","35","5","0","0",
"1400000US06001437100","Census Tract 4371, Alameda County, California","856","817","0","7","43","7","15","16","18","0","10","0","16","7","13","13","24","40","166","280","98","44","0","39",
"1400000US06001437200","Census Tract 4372, Alameda County, California","743","705","0","0","0","0","8","9","9","10","17","0","9","0","10","12","0","29","85","346","101","52","8","38",
"1400000US06001437300","Census Tract 4373, Alameda County, California","403","383","0","0","0","0","0","0","0","5","0","4","180","23","9","13","27","16","38","27","32","0","9","20",
"1400000US06001437400","Census Tract 4374, Alameda County, California","119","113","0","0","0","0","0","0","0","0","0","0","0","7","0","4","0","15","11","33","21","16","6","6",
"1400000US06001437500","Census Tract 4375, Alameda County, California","868","863","7","0","7","20","7","13","0","0","0","0","20","32","14","44","87","198","275","129","10","0","0","5",
"1400000US06001437600","Census Tract 4376, Alameda County, California","331","331","0","0","37","48","14","19","0","0","0","0","6","8","6","35","10","19","5","66","43","15","0","0",
"1400000US06001437700","Census Tract 4377, Alameda County, California","1894","1852","0","12","0","20","13","26","0","8","9","24","6","26","95","223","169","418","326","408","40","29","0","42",
"1400000US06001437800","Census Tract 4378, Alameda County, California","305","298","0","5","0","0","0","11","0","6","0","7","6","0","0","6","22","32","57","101","13","27","5","7",
"1400000US06001437900","Census Tract 4379, Alameda County, California","361","361","0","17","7","0","0","0","0","0","0","0","7","6","7","80","10","60","57","88","22","0","0","0",
"1400000US06001438000","Census Tract 4380, Alameda County, California","336","323","0","0","0","0","10","0","0","0","22","0","0","0","4","9","0","13","48","114","79","24","0","13",
"1400000US06001438100","Census Tract 4381, Alameda County, California","378","353","0","14","0","8","0","0","0","21","0","24","0","0","8","19","0","41","12","156","37","13","0","25",
"1400000US06001438201","Census Tract 4382.01, Alameda County, California","141","141","0","0","0","5","0","7","0","0","0","0","18","0","0","0","0","0","16","40","43","12","0","0",
"1400000US06001438202","Census Tract 4382.02, Alameda County, California","449","428","0","0","0","11","0","0","11","28","0","0","13","0","0","0","0","27","20","164","121","33","0","21",
"1400000US06001438300","Census Tract 4383, Alameda County, California","155","146","0","0","0","0","0","0","0","5","8","0","0","8","0","0","0","11","7","69","38","0","0","9",
